uuid,Keywords,label
2277,Tfh1 Cells; Tfh1 Differentiation; Cd40High Icos-Llow; Dendritic Cells; Follicular Helper,1
2278,Blood Loss; Allogeneic Blood; Massive Blood; Aneurysm Surgery; Cell Salvage,1
2279,Feature Space; Trained Feature; State-Of-The-Art Approach; Proposed Method,0
2280,Genetic Variation; Genetic Resistance; Disease Control,1
2281,Spectrum Analyzer; Measurement Setup; State-Of-The-Art Analog-To-Digital; Analog-To-Digital Converters; Test Signals,0
2282,Hive Health; Monitoring System,0
2283,Minimal Effects; Sensorimotor Gating,1
2284,Mutant Edar; Edar Showed; Autosomal Recessive; P.I388T-Mutant Edar; Edar Proteins,1
2285,Reactive Oxygen; Oxygen Species; Pylori-Infected Gecs; Gastric Epithelial; Epithelial Cells,1
2286,Indoor Trajectory; Case Study; Proposed Model; Indoor Space,0
2287,Income Inequality; Carbon Emission; Emission Efficiency; Inhibitory Effect; Regression Estimation,1
2288,Closed-Form Expressions; Error Threshold; Error Control,0
2289,Could Come; Hidden Third; Objective Experiences; Improving Scientific,0
2290,Heuristic Algorithms; Post-Processing Techniques; Low-Cost Communication; Communication Networks; Fast Heuristic,0
2291,Submicron Emulsion; Coq10 Submicron; Immune Activation; Experiments Showed; Sialic Acid,1
2292,Iron-Refractory Iron-Deficiency; Iron-Deficiency Anemia; Fraternal Twins,1
2293,Ordering-Based Kalman; Filter Selective; Selective Ensemble; Kalman Filter,0
2294,Paddy Soil; Saline Soil; Low-Molecular-Weight Organic,1
2295,Local Performing; Performing Arts; Great East; East Japan; Japan Earthquake,0
2296,Impulse Response; Computational Cost,0
2297,Meox Enps; Metal Oxide; Oxide Engineered; Engineered Nanoparticles,1
2298,Gain Threshold; Excitonic Effects; Binding Energy; Optical Gain; Gain Coefficients,1
2299,Hybrid Solar-Biomass; Power Generation,0
2300,Sars-Cov-2 Variants; Aster Koraiensis; Viral Fusion; Fusion Blocker; Natural Viral,1
2301,Highly Undersampled; Image Reconstruction; Bregman Method; Dictionary Updating; Magnetic Resonance,1
2302,Visual Grouping; Perceptual Grouping; Grouping Problems,0
2303,Light Field; Field Deblurring,0
2304,Climate Change; High Arctic; Spillover Risk; Risk Increases; Lake Sediments,1
2305,Image Fusion; Multimodal Image,0
2306,Nonequispaced Fast; Fourier Transform; Commodity Graphics; Graphics Hardware; Fast Fourier,1
2307,Essential Oils; Schinus Essential; Phytotoxic Effects; Arabidopsis Thaliana,1
2308,Liver Damage; Total Cholesterol,1
2309,Face Recognition,0
2310,In-Body Communication; Channel Models; Modulation Schemes; Ultrasound In-Body,1
2311,Germinated Wheat; Heat-Moisture Treated; Ancient Wheat; Bioactive Components; Noodle Prepared,1
2312,Semantic Segmentation; Region-Enhancing Network; Remote-Sensing Imagery; Regional Information,0
2313,Binary Images; Compressive Sensing; Aperture Patterns; Sparse Reconstruction,0
2314,Novel Material,1
2315,Tested Vegetables; Risks Associated; Vegetables Grown; Health Risks; District Swat,1
2316,Camera Characterization; Cultural Heritage; Heritage Documentation; P-Ask Framework; Training Sample,0
2317,Paenibacillus Vietnamensis; Arachis Hypogaea; Genus Paenibacillus,1
2318,Mammographic Image; Pooling Structures; Neural Networks; Deep Neural; Breast Cancer,1
2319,Bowel Sounds; Bowel Sound; Sound Signal,1
2320,Efficient One-Dimensional; Inverse Discrete; Discrete Wavelet; Wavelet Transformers; One-Dimensional Forward,0
2321,Mutant Huntingtin,1
2322,Intravenous Immunoglobulin; Plasma Exchange; Autoimmune Neuropathies,1
2323,Power Consumption; Spiking Neural; Neural Network; Muscular Activity; Neuromorphic Implementation,0
2324,Polynomial Multiplication; Communication Costs; State-Of-The-Art Schemes; Current State-Of-The-Art; Fourier Transform,0
2325,Aerial Images; Vehicle Detection; Data Sets; Deep Learning-Based,0
2326,Subarnarekha River; River Basin; Spatio-Temporal Drought; Hydrometeorological Indices; Significant Positive,1
2327,Decoding Complexity; Multiple Beamforming; State-Of-The-Art Svd-Based; Perfect Coding; Much Lower,0
2328,A; B,0
2329,Dynamic Environments,0
2330,Tensor Total-Variation; Radiation Dosage,1
2331,Predictive Factors; Eras Group; Cerebrovascular Disease; Overall Complications; Hospital Stay,1
2332,Self-Aligned Part; Part Mask; Text-Based Person; Person Re-Identification; Visual Local,0
2333,Coded Multicasting; Coded Caching; Represent Coded; Multicasting Codewords; User Throughput,0
2334,Affective Well-Being,1
2335,Candidate Windows; Generic Proposal; State-Of-The-Art Proposal; Lazy Learning; Learning Strategy,0
2336,Ultra-Processed Foods; Food Consumption; Energy Consumed; Significant Increase; Energy Share,1
2337,Fitness Functions; Imitating Fitness; Aesthetic Fitness; Fitness Function,0
2338,Boiling Incipience; Pool Boiling; Dynamic Morphing; Incipience Temperature,1
2339,Wound Healing; Inflammatory Response; Accelerate Wound; Attenuating Inflammatory; Catalase-Like Activity,1
2340,Restoration Workshops; Conservation Centre,0
2341,Public Holidays; Load Forecasting,0
2342,Least-Squares Regression; Cross-Corpus Speech; Target Speech; Speech Corpora; Speech Emotion,0
2343,Pediatric Malignant,0
2344,Pulmonary Venous; Pulmonary Vein; Common Pulmonary; Left Lower,1
2345,Suspect Face,0
2346,Robotic Surgery; Virtual Classroom; Surgery Training; Mean Proficiency; Robotic Skills,1
2347,Platelet Reactivity; Function Testing; Platelet Function; Benefit/Risk Ratio; Treatment Selection,1
2348,Leptospirosis Infection; Case Report,1
2349,Wearable Intelligent; High Accuracy; Power Consumption,1
2350,Prostate Boundary; Intrinsic Properties; Trus Images; Texture Feature,1
2351,Noisy Teacher; Image Segmentation; Model Training; Pneumonia Infection; Deep Learning,1
2352,Ovarian Cancer; Drug Delivery,1
2353,Image Classification; Medical Image; Unlabeled Data; Self-Ensembling Model; Among Different,1
2354,Event Detection; Traffic Event; Neural Network; Spectral Features; Audio Events,0
2355,Solar Radiation; Long-Term Solar; Radiation Forecasting; Deep Learning; Neural Network,0
2356,Energy Disaggregation; Drastically Reduces; Blind Source,0
2357,Havrda-Charvat-Tsallis Entropy; Labeled Point; Free-Form Deformation,1
