uuid,Keywords,label
1475,cluster detection; genome sequencing; real-time PCR; signature search; single nucleotide polymorphisms; software evaluation.,1
1476,arts-based research; human-nature interaction; methodological innovation; sensory ethnography; sensory sustainability science; transdisciplinarity; transformational sustainability science,0
1477,PEDV; RAF265; antiviral; cellular translation; cytoskeleton; herpesvirus.,1
1478,Subspace clustering; Sparse representation; l(1) minimization; Compressed sensing; Iterative weighting; Convex programming; Spectral clustering; Motion segmentation; Non-rigid motions; Human face clustering,0
1479,kernelization; multivariate algorithms; parameterized algorithms; turbo-charging; heuristics,0
1480,Biometrics (access control); Smart phones; Databases; Face recognition; Sensors; Visualization; Performance evaluation; Smartphone biometrics; audio-visual speaker recognition; presentation attack detection; multilingual,0
1481,Analog background subtraction; current conveyor; current-mode delta-sigma modulator; fast-scan cyclic voltammetry; neurotransmitter,1
1482,behavioral addiction; exercise addiction; hand-to-hand fights athletes; competition; physical activity,0
1483,capacitive display; e-paper; ion-selective electrode; potentiometry; self-powered sensor.,1
1484,Mobilization; Mouse models; Purinergic signaling; Stem cells.,1
1485,Carbohydrate; Ganglioside; Glycoconjugate; Glycolipid; Glycosphingolipid; Mental health disorder; Neural development; Neural stem cell; Neurodegenerative disease; Neurogenesis; Neurological disorder; Regeneration.,1
1486,Feature extraction; Transformers; Kernel; Skeleton; Data mining; Task analysis; Convolution; Skeleton-based action recognition; transformer; lateral connection; multi-scale temporal embedding,0
1487,Adaptation; Goat; KITLG; Nubian ibex; Southwest Asia.,1
1488,Algeria; Rock art; Shepherds; Cattle; Pastoralism; Neolithic,0
1489,Finite element model; Gaussian mixture model; prostate; surface registration; transrectal ultrasound,1
1490,Cohort; LSTM; Handwriting recognition,0
1491,Electrical machine design; interior permanent magnet motor; multiobjective optimization; surrogate models,0
1492,acute compartment; compartment; floating elbow; humeral; impending; pediatric fractures; supracondylar humeral fracture.,1
1493,gene therapy; nanoneedles; porous silicon; regenerative medicine; siRNA.,1
1494,national art schools of Cuba; 20th-century architecture; architectural heritage; geographic information system; conservation management plan,0
1495,Analog front-end; electrocardiography (ECG); gas sensing; health monitoring; multimodal photoplethysmography (PPG),0
1496,control equipment; electronic equipment; protection; superconducting accelerator magnets,0
1497,CSF leak; autologous fibrin glue; endoscopic transsphenoidal approach.,1
1498,manufacturing quality control; fuzzy ART neural network; Monte Carlo simulation,0
1499,Threshold selection; clustering; image segmentation; slope difference distribution,0
1500,Zero-shot learning; Generative latent space; Semantic ambiguity,0
1501,Automatic phrase mining; phrase mining; distant training; part-of-speech tag; multiple languages,0
1502,image registration; correlation methods; statistical analysis; shape recognition; characteristic functions; dissimilarity minimisation; phase correlation; statistical shape moment databases; complex shape registration parameter recovery; convergence speed; state-of-the-art shape registration techniques; registration parameters,1
1503,Image segmentation; Biomedical imaging; Task analysis; Data models; Training; Representation learning; Annotations; Medical image segmentation; contrastive learning; knowledge distillation; geometric constraints,1
1504,Bilateral; Otorrhoea; Salivary; Spontaneous.,1
1505,PSSM; Shannon entropy; binary profile; feature selection; machine learning techniques; protein composition.,1
1506,light field imaging; deep learning framework; image quality; computational complexity; intelligent transportation systems,0
1507,Brain-machine interfaces; extreme learning machine; implant; machine learning; motor intention; neural decoding; neural network; portable; very large scale integration (VLSI),1
1508,kNN; Quicksort; Selection Sort; GPU; Exhaustive algorithms,0
1509,Image representation; Diseases; X-ray imaging; Biomedical imaging; Image edge detection; Task analysis; Message passing; Chest X-ray; graph convolutional network; graph learning; image representation; relation modeling,1
1510,Angelica sinensis; chromosome-level genome; furanocoumarin; prenyltransferase; simple coumarin; whole-genome duplication.,1
1511,Alzheimer's disease (AD); cognitive Impairment; neuroimaging; sparse Bayesian learning (SBL),1
1512,Film and television; Cultural dissemination; Digital image; ZYNQ; Technology; Artificial Neural Network (ANN); FPGA,0
1513,COVID-19; Nonlinear least squares; Nonlinear regression; Prediction; Statistical modeling.,0
1514,Chinese female patient; breast cancer; liver metastasis; luminal B(HER2−); lymph node positive; nomogram.,1
1515,antitumor agents; lanthanide; nitrosyl; osmium; ruthenium.,1
1516,Object proposal; Adobe Boxes; object adobes; adobe compactness; objectness,0
1517,Watercolor; techniques; teaching; exploration,0
1518,adaptation; developmental endocrine; developmental programming; glucocorticoids; perinatal period; stress.,1
1519,Contact regrowth; GaN scaling; InGaN contact; InN contact; N-polar GaN; self-aligned HEMT; 275 GHz,0
1520,Fault-tolerant routing; mesh; network-on-chip (NoC); reconfigurable router; turn model,0
1521,Chlorine; Decontamination; Produce; Sprout; Thermal processing; Thermal resistance.,1
1522,Neural architecture search; time delay neural network; speech recognition,0
1523,Convolutional neural network; Correlation filter; HSV; SVM; Visual tracking,0
1524,Behaviors; Elevated plus maze test; Forced swimming test; Intermittent hypoxia; Novel object recognition; Obstructive sleep apnea; Sleep fragmentation.,1
1525,edge formation; electrode production; high-capacity electrodes; lithium-ion batteries; slot-die coating,0
1526,electric power system; reliability; analyses' methodology,0
1527,Locality-sensitive hashing; Multiple features; Compact hashing; Multiple kernels,0
1528,Few-shot segmentation; few-shot learning; semantic segmentation; scene understanding,0
1529,Burns; Death; Electric current; Electrocution; Lightning; Target lesion.,1
1530,Art; Environmental education; Ecuador; Muralism; Ocean resources; Water conservation,0
1531,CIK cells; GCRV; Grass carp (Ctenopharyngodon idella); MDA5; RLR pathway.,1
1532,biometric identification; handwriting recognition; human−machine interface; smart pen; triboelectric effects.,1
1533,ecological model; intersectionality; prevention; public health; sexual assault.,1
1534,Adaptive random testing (ART); category choices; category selection; industrial system; test reduction,0
1535,Secondary index; distributed transactions; key-value data-store; data locality; B plus tree; strong consistency,0
1536,implicit and explicit bias; open data; open materials; police militarization; prejudice; preregistered; regional bias.,1
1537,Additive manufacturing; Process; Machine learning; Production; Design,0
1538,Biological nitrogen removal; Municipal wastewater reclamation; Ammonium recovery; Circular economy,1
1539,Low resolution face recognition; Super-resolution methods; Coupled mappings methods; Deep convolutional neural networks,0
1540,Calcineurin inhibitors; Cyclical regimen; Membranous nephropathy; Nephrotic syndrome; Rituximab.,1
1541,Combinatorial optimization; Reinforcement learning; Credit assignment,0
1542,HIV; risk compensation; ART; sexual behaviour; South Africa,0
1543,3R; Acetylation; Cell culture; FCS; HDAC; HDACi; hPL.,1
1544,Anatomical overlay; computed tomography (CT); model-based cardiac image registration; procedure guidance,1
1545,Writer identification; Handwritten musical scores; Bag of notes,0
1546,Graph matching; path following; singular point; branch switching; adaptive path estimation,0
1547,adaptive resonance theory; colour image segmentation neural networks; lateral control; network plasticity; network stability; self-organizing map,0
1548,l(1)-norm; magnetic resonance imaging (MRI); multi-exponential relaxometry; multi-echo gradient-echo; myelin water fraction; NNLS; parametric estimation,1
1549,Bisphenol A; Genistein; Gestation; Prevention; Prostate development; Prostatic lesions in adulthood.,1
1550,Coccinellids; emergence ratio; immature survival; prey quantity; selection.,1
1551,Wireless networks; LTE/LTE-A; OFDMA; Opportunistic scheduling; Quality of service,0
1552,Mathematical model; Complexity theory; Two dimensional displays; Three-dimensional displays; Computational efficiency; Computer vision; Computational modeling; Fast marching; eikonal equation; static hamilton-jacobi; isotropic; anisotropic,0
1553,dense image matching; digital surface model; fronto-parallel bias; post-filtering; surface orientation,0
1554,carboxyl; CO hydrogenation; CO2 hydrogenation; Cu-Zn synergy; Cu; ZnO; Al2O3; DFT; elementary steps; formate; formyl; methanol synthesis; reactive intermediates; water gas shift,0
1555,CenteringPregnancy; Group prenatal care; Pregnancy-related distress; Prenatal care; Prenatal coping; Psychosocial outcomes.,1
1556,Content-based image retrieval; correlated primary visual texton histogram; semantic-based image retrieval; texton theory-based image retrieval,0
1557,Pinus sylvestris L; Cavity-ringdown spectrophotometer; photosynthetic carbon isotope discrimination model; starch; total organic matter (TOM); water-soluble carbohydrates (WSC).,1
1558,Schwann cells; artificial nerve graft; bioactive; human hair keratin; interleukin-1β macrophages; nerve graft; nerve growth factor; nerve repair; peripheral nervous injury.,1
1559,health policy; machine learning; maternal and child health; social services; treatment effect heterogeneity.,1
1560,adjustment; anchoring; cognitive effort; sleep inertia; sleepiness.,1
1561,hepatocellular carcinoma; lenvatinib; nivolumab; programmed death 1 inhibitors; sorafenib; toripalimab; transarterial chemoembolization.,1
1562,Image reconstruction; uncertainty quantification; uncertainty characterization; deep unrolling; computational imaging; learning-based imaging,0
1563,Memory profiling; data-communication profiling; architecture-independent profiling; accelerator-based computing; communication-aware mapping; shadow memory,0
1564,apoptosis; emodin; enhancement ratio; glioblastoma; neutron beam.,1
1565,circular economy; consumption; emissions; environmental education; environmental impact; total material requirement (TMR),0
1566,Natural language processing; semantic similarity; Web search; ontologies; knowledge acquisition,0
1567,Gait recognition; frontal view; Time of Flight camera; fusion of features; depth gait data set,0
1568,Activity Descriptor; Automated Image Analysis; Butadiene Hydrogenation; Gold Catalysis; Nanostructuring.,1
